mpids,formula,is_stable,theoretical,band_gap,formation_energy_per_atom,Value,Temperature_raw_value,DOI,compound_type
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.02],,10.1039/c7cp05106a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.709],,10.1039/c7cp05106a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.99],,10.1039/c7cp06270b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7cs00076f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy00133a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy00366h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy00366h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy00644f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy01037k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[0.1],,10.1039/c7cy01326d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy01784g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy02314f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy02314f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.25],,10.1039/c7cy02314f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7cy02325a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.7],,10.1039/c7cy02325a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7dt00970d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7dt02873c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7dt02936e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.14],,10.1039/c7dt03268d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7dt03894a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7me00039a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj00747g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.3],,10.1039/c7nj01535f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj02333b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj02333b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj04030j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj04606e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c7nj04606e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj04892k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nj04892k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nr00704c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[4.2],,10.1039/c7nr02215h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.02],,10.1039/c7nr03408c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.5],,10.1039/c7nr05695h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nr06809c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nr06809c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7nr07366f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.4],,10.1039/c7nr07366f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nr08350e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7nr08487k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7qi00751e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.16],,10.1039/c7qi00751e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.79],,10.1039/c7qi00751e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra00002b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra00039a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra00558j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.3],,10.1039/c7ra00850c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.6],,10.1039/c7ra00850c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra01368j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7ra01648d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.01],,10.1039/c7ra02157g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra03072j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra03072j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.15],,10.1039/c7ra03072j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.15],,10.1039/c7ra03072j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra03175k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.74],,10.1039/c7ra03175k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra03435k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[0.2],,10.1039/c7ra04185c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra04899h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],500,10.1039/c7ra05074g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra05228f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7ra05276f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra05485h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra05555b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra06051c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.4],,10.1039/c7ra06051c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.21],,10.1039/c7ra06925a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra07253h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra07441g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra07441g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra07988e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra09903g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra10103a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra10103a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c7ra10305k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.05],,10.1039/c7ra10546k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.94],,10.1039/c7ra10546k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra11007c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.3],,10.1039/c7ra11996h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.3],,10.1039/c7ra11996h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ra12757j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.08],,10.1039/c7ra13418e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.1],,10.1039/c7se00005g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ta00493a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ta00493a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.14],,10.1039/c7ta02839c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.17],,10.1039/c7ta02839c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.8],,10.1039/c7ta02839c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.25],,10.1039/c7ta03321d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.29],,10.1039/c7ta03840b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.54],,10.1039/c7ta03878j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7ta03936k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.75],,10.1039/c7ta04122e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.91],,10.1039/c7ta07808k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c7ta08071a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7tb01081h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7tb02354e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.37],,10.1039/c7tc01934c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7tc02819a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c7tc02819a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.27],,10.1039/c7tc05140a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.25],,10.1039/c7tc05580c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.26],,10.1039/c8cc02651c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],800,10.1039/c8ce00743h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ce02050g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.87],,10.1039/c8ce02050g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.35],,10.1039/c8cp00895g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.67],,10.1039/c8cp00895g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8cp00895g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8cp00895g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.3],,10.1039/c8cp01385c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.02],,10.1039/c8cp01925h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[0.03],,10.1039/c8cp02270d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.0],,10.1039/c8cp02467g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.0],,10.1039/c8cp02467g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8cp03530j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8cp04614j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.54],,10.1039/c8cs00443a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8cs00638e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8cs00638e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8cs00868j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.3],,10.1039/c8cs00868j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c8cs00897c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8cy00965a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.16],,10.1039/c8cy00965a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.72],,10.1039/c8cy00965a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.21],,10.1039/c8cy01035h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8cy02226g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8dt01625a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8dt04496a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8dt04496a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8dt04578j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ee02852d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.15],,10.1039/c8en00389k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8en00866c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.07],,10.1039/c8en00866c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.6],,10.1039/c8fd00181b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ja00354h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c8mh01606b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8nh00062j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.19],,10.1039/c8nj00180d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nj00351c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.19],,10.1039/c8nj00409a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.19],,10.1039/c8nj00409a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nj04003f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.21],,10.1039/c8nj04292f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nj06371k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.86],,10.1039/c8nj06371k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nr02418a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nr03040e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.27],,10.1039/c8nr03040e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nr07073c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8nr09666j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.46],,10.1039/c8nr09666j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.6],,10.1039/c8nr09836k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nr10476j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8nr10476j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8qi01336e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.8],,10.1039/c8qm00537k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra00259b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra02427h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.9],,10.1039/c8ra02869a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[0.2],,10.1039/c8ra04148b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra04599b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.19],,10.1039/c8ra04956d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.86],,10.1039/c8ra06517a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra06778c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra06896h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra07360k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra08834a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra10026h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ra10238d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8se00332g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8se00372f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8se00372f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.16],,10.1039/c8se00548f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ta00671g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.62],,10.1039/c8ta02012d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.42],,10.1039/c8ta02179a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8ta05092a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8ta05092a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.88],,10.1039/c8ta05092a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ta09865d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.96],,10.1039/c8ta10045d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c8ta10045d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.171],,10.1039/c8ta10045d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.87],,10.1039/c8ta10045d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.7],,10.1039/c8ta10633a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ta10633a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c8ta10633a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.7],,10.1039/c8ta10633a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8ta12304g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c8tc06476h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cc00843h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cc02574j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cc02891a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cc04193a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cc07005b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ce01170f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cp00894b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c9cp06784a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9cs00090a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cs00377k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9cs00713j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cy00745h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.31],,10.1039/c9cy00745h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cy01020c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cy01086f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.54],,10.1039/c9cy01183h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cy01183h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.97],,10.1039/c9cy01209e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cy01388a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c9cy01687b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9cy02098e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9dt01807g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.39],,10.1039/c9dt03798e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.15],,10.1039/c9dt04726c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ee00717b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9gc01728c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.21],,10.1039/c9na00478e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.38],,10.1039/c9na00478e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.83],,10.1039/c9na00478e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nj00170k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9nj01488h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nj02834j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nj03908b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.93],,10.1039/c9nj03908b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nj03908b,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nj05763c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nj06429j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9nr04015c,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.25],,10.1039/c9nr06760d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.17],,10.1039/c9nr09534a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nr09891g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9nr10908k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ob01739a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9pp00163h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.75],,10.1039/c9pp00304e,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.11],,10.1039/c9qi00511k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9qi00511k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.11],,10.1039/c9qi00511k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.6],,10.1039/c9qm00727j,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ra00475k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.1],,10.1039/c9ra00564a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.04],,10.1039/c9ra02307k,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ra02634g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ra02634g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.4],,10.1039/c9ra03531a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.9],,10.1039/c9ra03531a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.03],,10.1039/c9ra03755a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ra03940f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.24],,10.1039/c9ra03940f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.75],,10.1039/c9ra05113a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ra05155d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.13],,10.1039/c9ra05155d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.35],,10.1039/c9ra05155d,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9ra06045f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.51],,10.1039/c9ra06045f,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.0],,10.1039/c9ra07767g,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[2.03],,10.1039/c9ra10305h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[1.59],,10.1039/c9ra10305h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9se00235a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.2],,10.1039/c9se00633h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.26],,10.1039/c9ta00994a,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.15],,10.1039/c9ta01863h,Double anions
mp-390,TiO2,True,False,2.0586,-3.508055451944444,[3.15],,10.1039/c9ta01863h,Double anions
