material_id,composition,bg,elements
mp-1246787,Mg2CrGa3S8,1.114999999999999,"['Cr', 'Ga', 'Mg', 'S']"
mp-1188528,NaNbO3,2.3501,"['Na', 'Nb', 'O']"
mp-1111300,Na2RhAuF6,0.7408,"['Au', 'F', 'Na', 'Rh']"
mp-770357,Li2AlNiO4,1.8821999999999992,"['Al', 'Li', 'Ni', 'O']"
mp-33335,MgAl2O4,4.254,"['Al', 'Mg', 'O']"
mp-2714711,Na2Ca5Ti3(SO4)12,1.942899999999999,"['Ca', 'Na', 'O', 'S', 'Ti']"
mp-1196673,K2CoH12(C2O7)2,1.2163,"['C', 'Co', 'H', 'K', 'O']"
mp-771136,Ho2(SeO4)3,3.8112,"['Ho', 'O', 'Se']"
mp-1232067,Dy2MgSe4,2.211299999999999,"['Dy', 'Mg', 'Se']"
mp-756552,Mg(NiO2)4,0.7689,"['Mg', 'Ni', 'O']"
mp-753927,Mg8Mn3O11,2.3869,"['Mg', 'Mn', 'O']"
mp-29019,Rb3IO,0.633999999999999,"['I', 'O', 'Rb']"
mp-2218098,Ba2MgFeMoO6,0.6487,"['Ba', 'Fe', 'Mg', 'Mo', 'O']"
mp-1213195,CsSbS(O2F)2,4.6564,"['Cs', 'F', 'O', 'S', 'Sb']"
mp-2217749,MgMoP2O7,2.238699999999999,"['Mg', 'Mo', 'O', 'P']"
mp-12016,Rb2SiS3,2.8274,"['Rb', 'S', 'Si']"
mp-998197,RbCaCl3,4.9577,"['Ca', 'Cl', 'Rb']"
mp-28198,RbInI4,2.6023,"['I', 'In', 'Rb']"
mp-777918,Cr3Sb5O16,0.547299999999999,"['Cr', 'O', 'Sb']"
mp-726260,PNO3,1.807599999999999,"['N', 'O', 'P']"
mp-675571,Gd2Zr2O7,2.6791,"['Gd', 'O', 'Zr']"
mp-700127,Pr5(Mo16O27)2,0.7964000000000001,"['Mo', 'O', 'Pr']"
mp-756493,Li2Cr2SnO6,3.171599999999999,"['Cr', 'Li', 'O', 'Sn']"
mp-2230705,Ba4Mg(Fe2O5)2,1.4015,"['Ba', 'Fe', 'Mg', 'O']"
mp-555880,ZnBi2B2O7,2.6853,"['B', 'Bi', 'O', 'Zn']"
mp-24576,VAg(HO2)2,2.0853,"['Ag', 'H', 'O', 'V']"
mp-1200327,NaTh3F13,2.582,"['F', 'Na', 'Th']"
mp-1520823,Sr2YNbO6,2.8887,"['Nb', 'O', 'Sr', 'Y']"
mp-779682,NaScP2(HO4)2,4.879499999999999,"['H', 'Na', 'O', 'P', 'Sc']"
mp-1205667,Tl3FeF6,2.6238,"['F', 'Fe', 'Tl']"
mp-7581,MoSe2,1.361999999999999,"['Mo', 'Se']"
mp-1197089,Na2LuPWO8,4.7657,"['Lu', 'Na', 'O', 'P', 'W']"
mp-1216911,TmCuPbS3,1.5547,"['Cu', 'Pb', 'S', 'Tm']"
mp-1202313,NiH14C2N10(ClO3)2,3.1647,"['C', 'Cl', 'H', 'N', 'Ni', 'O']"
mp-1197647,PrMoClO4,2.685399999999999,"['Cl', 'Mo', 'O', 'Pr']"
mp-771906,Li2AlCoO4,1.5775,"['Al', 'Co', 'Li', 'O']"
mp-720572,RbH3(SeO3)2,3.8455,"['H', 'O', 'Rb', 'Se']"
mp-1232360,CeMgSe3,0.875,"['Ce', 'Mg', 'Se']"
mp-1008223,CaSe,3.1661,"['Ca', 'Se']"
mp-721699,CaH16C4(NO)10,3.3748,"['C', 'Ca', 'H', 'N', 'O']"
mp-1279116,Y(FeO2)2,0.986699999999999,"['Fe', 'O', 'Y']"
mp-720583,Na3B3H2O7,4.7335,"['B', 'H', 'Na', 'O']"
mp-28090,Si2H2S3,3.3657,"['H', 'S', 'Si']"
mp-25455,Li2CrPCO7,3.243999999999999,"['C', 'Cr', 'Li', 'O', 'P']"
mp-1190252,CsEr2Ag3Te5,1.1873,"['Ag', 'Cs', 'Er', 'Te']"
mp-2715364,Na6La3TaSi2(PO6)4,3.6215,"['La', 'Na', 'O', 'P', 'Si', 'Ta']"
mp-2224730,MgZn2(FeO2)4,1.3839,"['Fe', 'Mg', 'O', 'Zn']"
mp-1221778,MnV2P2(H4O7)2,2.199899999999999,"['H', 'Mn', 'O', 'P', 'V']"
mp-1219558,SbPb2S2I3,1.401899999999999,"['I', 'Pb', 'S', 'Sb']"
mp-1208561,ThBr2,0.5992999999999991,"['Br', 'Th']"
mp-1181824,Fe2O3,1.687699999999999,"['Fe', 'O']"
mp-1211981,K(SiAs)3,1.413499999999999,"['As', 'K', 'Si']"
mp-1176520,Mn2Cr3Co3O16,0.6543999999999991,"['Co', 'Cr', 'Mn', 'O']"
mp-640748,Os(CO)4,2.9356,"['C', 'O', 'Os']"
mp-1181528,MgSiO3,3.050099999999999,"['Mg', 'O', 'Si']"
mp-780526,Li2MnCSO7,4.237,"['C', 'Li', 'Mn', 'O', 'S']"
mp-755622,V2CoO6,2.0354,"['Co', 'O', 'V']"
mp-754148,Li2V2FeO6,1.035299999999999,"['Fe', 'Li', 'O', 'V']"
mp-764294,Na5V4(PO4)6,0.7703999999999991,"['Na', 'O', 'P', 'V']"
mp-705547,Fe2O3,0.8169999999999991,"['Fe', 'O']"
mp-557979,MnTl2As2S5,0.6105,"['As', 'Mn', 'S', 'Tl']"
mp-9712,Ba3BPO3,1.4667,"['B', 'Ba', 'O', 'P']"
mp-557432,GeClO2F5,1.7275,"['Cl', 'F', 'Ge', 'O']"
mp-780791,Li3ZnFe2(PO4)3,3.4441,"['Fe', 'Li', 'O', 'P', 'Zn']"
mp-1197209,HgH20C6(NCl2)2,3.2998,"['C', 'Cl', 'H', 'Hg', 'N']"
mp-29955,Hg3(SeI)2,1.2970000000000002,"['Hg', 'I', 'Se']"
mp-1203002,BaTmCo4O7,0.9211,"['Ba', 'Co', 'O', 'Tm']"
mp-1104802,Cr2FeO4,1.5987,"['Cr', 'Fe', 'O']"
mp-1194797,Na4H6Se2O11,3.623,"['H', 'Na', 'O', 'Se']"
mp-6702,Na7In4P9O32,3.6992,"['In', 'Na', 'O', 'P']"
mp-2714921,Na8Mg3Si3Sn(SO8)3,1.6402,"['Mg', 'Na', 'O', 'S', 'Si', 'Sn']"
mp-1037800,YMg30FeO32,3.2631,"['Fe', 'Mg', 'O', 'Y']"
mp-2714526,Na14La4Nb4Si11SO48,2.5162,"['La', 'Na', 'Nb', 'O', 'S', 'Si']"
mp-28244,TlBO2,2.8659,"['B', 'O', 'Tl']"
mp-1227760,Ca2Dy3Sb3O14,2.5795999999999992,"['Ca', 'Dy', 'O', 'Sb']"
mp-628618,Ba5Os3NO18,0.6002999999999991,"['Ba', 'N', 'O', 'Os']"
mp-1180458,Na2FeCu(CN)6,0.6184000000000001,"['C', 'Cu', 'Fe', 'N', 'Na']"
mp-556009,MgTlAs(H6O5)2,4.5372,"['As', 'H', 'Mg', 'O', 'Tl']"
mp-1194587,Na2Y2B2TeO10,2.9002,"['B', 'Na', 'O', 'Te', 'Y']"
mp-556676,Na3Al2(AsO4)3,3.386,"['Al', 'As', 'Na', 'O']"
mp-556656,Mn3B7ClO13,4.208299999999999,"['B', 'Cl', 'Mn', 'O']"
mp-540635,BaSn(GeO3)3,2.7866,"['Ba', 'Ge', 'O', 'Sn']"
mp-1196048,CeH8(SO6)2,1.0573,"['Ce', 'H', 'O', 'S']"
mp-1199766,CsNaB10H31N7,2.8805,"['B', 'Cs', 'H', 'N', 'Na']"
mp-753227,LiCrO2,2.9669,"['Cr', 'Li', 'O']"
mp-1233210,MgFe7(Ni3O8)2,1.2844,"['Fe', 'Mg', 'Ni', 'O']"
mp-1174216,Li4Mn3CoO8,0.8137000000000001,"['Co', 'Li', 'Mn', 'O']"
mp-698687,K4Mn2H16S4O23,3.4004,"['H', 'K', 'Mn', 'O', 'S']"
mp-1204711,Hf(WO4)2,3.949799999999999,"['Hf', 'O', 'W']"
mp-1034686,SrMg14SiO16,3.001900000000001,"['Mg', 'O', 'Si', 'Sr']"
mp-1110736,Rb3AlBr6,3.3543,"['Al', 'Br', 'Rb']"
mp-1227011,Cd3(CuP5)2,1.2626,"['Cd', 'Cu', 'P']"
mp-540179,Li2Cr3(P2O7)2,2.2261,"['Cr', 'Li', 'O', 'P']"
mp-2714912,Na5Ca3ZrP3(SO8)3,3.0483,"['Ca', 'Na', 'O', 'P', 'S', 'Zr']"
mp-1189199,Lu3Sb4Au3,0.5770999999999991,"['Au', 'Lu', 'Sb']"
mp-1212196,Rb2Nb2Si2O11,0.5318,"['Nb', 'O', 'Rb', 'Si']"
mp-866755,LiMg149,0.5707,"['Li', 'Mg']"
mp-1004373,LiMnO2,1.0854,"['Li', 'Mn', 'O']"
mp-1221605,Na3Mg5Si8(HO8)3,3.8525,"['H', 'Mg', 'Na', 'O', 'Si']"
mp-1233301,Sm4Tm4MgO12,0.657899999999999,"['Mg', 'O', 'Sm', 'Tm']"
mp-26297,LiV(PO3)3,2.6183,"['Li', 'O', 'P', 'V']"
mp-2716496,Na2Mg4Ta4Si3(S3O16)3,1.0992,"['Mg', 'Na', 'O', 'S', 'Si', 'Ta']"
mp-752738,Co3NiO8,1.1465,"['Co', 'Ni', 'O']"
mp-32502,LiV(PO3)4,2.243999999999999,"['Li', 'O', 'P', 'V']"
mp-1219220,SiPN3,4.3483,"['N', 'P', 'Si']"
mp-776537,V3OF11,1.5775,"['F', 'O', 'V']"
mp-1176739,LiFe2F5,3.329399999999999,"['F', 'Fe', 'Li']"
mp-1182296,Dy(NO5)3,0.516,"['Dy', 'N', 'O']"
mp-1198362,Tl2NiH12(SeO7)2,3.8339,"['H', 'Ni', 'O', 'Se', 'Tl']"
mp-1216818,VCo5AsO10,1.317,"['As', 'Co', 'O', 'V']"
mp-1203689,RbAlV(PO5)2,0.555199999999999,"['Al', 'O', 'P', 'Rb', 'V']"
mp-36165,Na10Zn4O9,1.4874,"['Na', 'O', 'Zn']"
mp-1273264,Li5NiOF5,1.9918999999999991,"['F', 'Li', 'Ni', 'O']"
mp-1110837,K2LiMoF6,4.4161,"['F', 'K', 'Li', 'Mo']"
mp-13356,Ba2SrTeO6,3.129199999999999,"['Ba', 'O', 'Sr', 'Te']"
mp-1027292,MoWSeS3,0.6067,"['Mo', 'S', 'Se', 'W']"
mp-776106,LiMnF4,1.503299999999999,"['F', 'Li', 'Mn']"
mp-17876,NaMnAsO4,2.0178,"['As', 'Mn', 'Na', 'O']"
mp-2712764,NaTiAlSi(SO6)2,2.125,"['Al', 'Na', 'O', 'S', 'Si', 'Ti']"
mp-567352,Ga(SbBr)4,2.0666,"['Br', 'Ga', 'Sb']"
mp-1239204,HfCrCuS4,1.156499999999999,"['Cr', 'Cu', 'Hf', 'S']"
mp-760297,LiVFeP2(HO5)2,1.5384,"['Fe', 'H', 'Li', 'O', 'P', 'V']"
mp-1227631,Ca3CdO4,1.7349,"['Ca', 'Cd', 'O']"
mp-780323,V3OF11,2.2125,"['F', 'O', 'V']"
mp-558243,Ba2InClO3,1.914499999999999,"['Ba', 'Cl', 'In', 'O']"
mp-25985,LiCr(PO3)4,3.548,"['Cr', 'Li', 'O', 'P']"
mp-1234191,MgBi8(PO4)8,1.3032,"['Bi', 'Mg', 'O', 'P']"
mp-1110733,Rb3CeCl6,4.1027000000000005,"['Ce', 'Cl', 'Rb']"
mp-2714584,Na3YSi2SnSO12,1.7469,"['Na', 'O', 'S', 'Si', 'Sn', 'Y']"
mp-1181864,GaN,0.8257000000000001,"['Ga', 'N']"
mp-1213630,In2H5(SeO4)3,1.9055,"['H', 'In', 'O', 'Se']"
mp-1080210,NaMn3O6,0.663999999999999,"['Mn', 'Na', 'O']"
mp-1232051,Nd2MgSe4,2.0479,"['Mg', 'Nd', 'Se']"
mp-1233577,Sm4Mg(HO2)4,0.6774,"['H', 'Mg', 'O', 'Sm']"
mp-2231790,MgMn6(O2F)4,0.6837000000000001,"['F', 'Mg', 'Mn', 'O']"
mp-1235148,KLiNi2H3(SeO5)2,0.5869000000000001,"['H', 'K', 'Li', 'Ni', 'O', 'Se']"
mp-569952,K2CuCl3,2.052,"['Cl', 'Cu', 'K']"
mp-680180,K3Co(CN)6,3.9675,"['C', 'Co', 'K', 'N']"
mp-1237871,Li3BiF6,4.3417,"['Bi', 'F', 'Li']"
mp-779355,Li3MnF5,4.4758,"['F', 'Li', 'Mn']"
mp-771345,Li3NiPCO7,3.832799999999999,"['C', 'Li', 'Ni', 'O', 'P']"
mp-797054,Li2Fe2Si4O11,2.0829,"['Fe', 'Li', 'O', 'Si']"
mp-1001019,Mg(ScSe2)2,1.0918,"['Mg', 'Sc', 'Se']"
mp-557180,CaAs2(XeF5)4,2.6249,"['As', 'Ca', 'F', 'Xe']"
mp-865269,TmCuPbSe3,1.1212,"['Cu', 'Pb', 'Se', 'Tm']"
mp-1033729,HfMg14BO15,0.6125,"['B', 'Hf', 'Mg', 'O']"
mp-641100,UTl2Cr2O10,1.997199999999999,"['Cr', 'O', 'Tl', 'U']"
mp-1025896,Mo2W(SeS2)2,0.5863,"['Mo', 'S', 'Se', 'W']"
mp-1195330,KB11H13C2NO,4.8833,"['B', 'C', 'H', 'K', 'N', 'O']"
mp-758602,LiFeSiO4,2.4299,"['Fe', 'Li', 'O', 'Si']"
mp-691065,K6Ba2CaU6O24,1.9278,"['Ba', 'Ca', 'K', 'O', 'U']"
mp-30013,SbKr3F11,1.3064,"['F', 'Kr', 'Sb']"
mp-1277330,Li2CoO2,2.3336,"['Co', 'Li', 'O']"
mp-9203,Al6Cd4SO12,2.7127,"['Al', 'Cd', 'O', 'S']"
mp-758565,Li3Fe2(CO3)4,1.2655,"['C', 'Fe', 'Li', 'O']"
mp-1218403,Sr3FeCo(ClO2)2,0.6061000000000001,"['Cl', 'Co', 'Fe', 'O', 'Sr']"
mp-2714410,Na3YTiSi2SO12,2.4059,"['Na', 'O', 'S', 'Si', 'Ti', 'Y']"
mp-760049,Li13Mn3(SbO8)2,1.182899999999999,"['Li', 'Mn', 'O', 'Sb']"
mp-2217566,MgMnP2O7,3.7668,"['Mg', 'Mn', 'O', 'P']"
mp-1219617,RbAlSi3O8,4.784800000000001,"['Al', 'O', 'Rb', 'Si']"
mp-707803,Cs2H4RuNCl5O3,1.8073,"['Cl', 'Cs', 'H', 'N', 'O', 'Ru']"
mp-1199121,NdH16N7O19,3.4927,"['H', 'N', 'Nd', 'O']"
mp-1212220,LaP3H3WO9,3.3974,"['H', 'La', 'O', 'P', 'W']"
mp-778088,Li32Mn13Cr3O48,1.2155,"['Cr', 'Li', 'Mn', 'O']"
mp-600154,K2CuH8(CO3)4,0.909899999999999,"['C', 'Cu', 'H', 'K', 'O']"
mp-685295,Sr22Nb10O47,1.7078,"['Nb', 'O', 'Sr']"
mp-1103520,Cs2SiS3,2.9485,"['Cs', 'S', 'Si']"
mp-755293,Sr4Sb2O,0.7118000000000001,"['O', 'Sb', 'Sr']"
mp-1049264,CaV2(PO4)2,2.0737,"['Ca', 'O', 'P', 'V']"
mp-8275,CdGeO3,1.4099,"['Cd', 'Ge', 'O']"
mp-759582,Li6V2O5F2,1.9679,"['F', 'Li', 'O', 'V']"
mp-20893,GeO2,0.9845,"['Ge', 'O']"
mp-1192451,HoWBrO4,2.6863,"['Br', 'Ho', 'O', 'W']"
mp-1193954,LiH6IO7,2.36,"['H', 'I', 'Li', 'O']"
mp-776692,LiFe2F7,3.1449,"['F', 'Fe', 'Li']"
mp-1048499,AlSn3Se2ClO8,2.5163,"['Al', 'Cl', 'O', 'Se', 'Sn']"
mp-1031535,BaMg6SnO8,3.1129,"['Ba', 'Mg', 'O', 'Sn']"
mp-776574,V2(OF)3,1.5224,"['F', 'O', 'V']"
mp-2713166,Na4Zn3SiSnS5O24,2.051599999999999,"['Na', 'O', 'S', 'Si', 'Sn', 'Zn']"
mp-758421,Li2FeSiO4,2.9991000000000003,"['Fe', 'Li', 'O', 'Si']"
mp-1036211,BaMg14MnO16,0.599599999999999,"['Ba', 'Mg', 'Mn', 'O']"
mp-1200960,K2Na2Sm4Nb2O13,3.762,"['K', 'Na', 'Nb', 'O', 'Sm']"
mp-2715554,Na3MgNb5Si3(PO6)6,2.4362,"['Mg', 'Na', 'Nb', 'O', 'P', 'Si']"
mp-771699,Sb2O5,1.1811,"['O', 'Sb']"
mp-1244727,Li3Mn3(PO4)4,0.7371000000000001,"['Li', 'Mn', 'O', 'P']"
mp-1208748,Sr4Zr3O10,3.6046,"['O', 'Sr', 'Zr']"
mp-1213886,CeTlF5,1.511,"['Ce', 'F', 'Tl']"
mp-1245594,Ba4ZrN4,0.8917,"['Ba', 'N', 'Zr']"
mp-763910,Li4MnFe3O8,1.0974,"['Fe', 'Li', 'Mn', 'O']"
mp-706688,VH8C10N3Cl4,1.5319,"['C', 'Cl', 'H', 'N', 'V']"
mp-1040917,CaFe2(PO4)2,3.807199999999999,"['Ca', 'Fe', 'O', 'P']"
mp-15792,LiGdSe2,1.1717,"['Gd', 'Li', 'Se']"
mp-937703,SrCeN2,0.8319000000000001,"['Ce', 'N', 'Sr']"
mp-758206,Fe35SiO48,0.5619000000000001,"['Fe', 'O', 'Si']"
mp-1175387,Li9Mn2Co5O16,1.5405000000000002,"['Co', 'Li', 'Mn', 'O']"
mp-8789,Ca4As2O,1.213499999999999,"['As', 'Ca', 'O']"
mp-2383052,WO3,1.2701,"['O', 'W']"
mp-542121,Rb4Nb2Si8O23,3.7154,"['Nb', 'O', 'Rb', 'Si']"
mp-2713709,Na3Sc2Zn2PS5O24,4.0132,"['Na', 'O', 'P', 'S', 'Sc', 'Zn']"
mp-1178133,KSmO2,3.8604,"['K', 'O', 'Sm']"
mp-2231031,MgTiV4CoO12,1.5577,"['Co', 'Mg', 'O', 'Ti', 'V']"
mp-23858,H8PtN2(ClO)2,1.7313,"['Cl', 'H', 'N', 'O', 'Pt']"
mp-1516195,KLaDyNbO6,2.1462,"['Dy', 'K', 'La', 'Nb', 'O']"
mp-1190412,RbLi(C2N3)2,4.4793,"['C', 'Li', 'N', 'Rb']"
mp-558884,CrP3H17N3O13,2.7258,"['Cr', 'H', 'N', 'O', 'P']"
mp-1223243,La2Cu2SeSO2,1.6117,"['Cu', 'La', 'O', 'S', 'Se']"
mp-1348408,Li4Co7(OF7)2,0.8455,"['Co', 'F', 'Li', 'O']"
mp-1235260,LiV6O11F,0.8497,"['F', 'Li', 'O', 'V']"
mp-1195307,MnB2H17N3,1.9165,"['B', 'H', 'Mn', 'N']"
mp-2716526,Na4HfTi(SiO4)3,2.8654,"['Hf', 'Na', 'O', 'Si', 'Ti']"
mp-28478,NaTe3,0.5092,"['Na', 'Te']"
mp-768492,Li8TiMn3(PO4)6,1.3607,"['Li', 'Mn', 'O', 'P', 'Ti']"
mp-1203926,H13RuC6SN4O8F9,1.968499999999999,"['C', 'F', 'H', 'N', 'O', 'Ru', 'S']"
mp-690546,TiNiO3,2.2715,"['Ni', 'O', 'Ti']"
mp-27532,Si(PbSe2)2,1.7989000000000002,"['Pb', 'Se', 'Si']"
mp-22938,VCl3O,2.8945,"['Cl', 'O', 'V']"
mp-9740,BaDy2PdO5,1.7855999999999992,"['Ba', 'Dy', 'O', 'Pd']"
mp-2228678,MgFe2W2(ClO4)2,3.2892,"['Cl', 'Fe', 'Mg', 'O', 'W']"
mp-17989,K3PS4,2.9158,"['K', 'P', 'S']"
mp-1175731,Li9Mn2Co5O16,0.8279999999999991,"['Co', 'Li', 'Mn', 'O']"
mp-752691,Sr3Hf2O7,4.2495,"['Hf', 'O', 'Sr']"
mp-24037,CoH9(CN2)3,2.8895,"['C', 'Co', 'H', 'N']"
mp-978985,SnBr2,1.656,"['Br', 'Sn']"
mp-776630,V2O3,0.945299999999999,"['O', 'V']"
mp-1215430,Zn2SeS,1.4911,"['S', 'Se', 'Zn']"
mp-1192554,Cs2CdBr4,3.3485,"['Br', 'Cd', 'Cs']"
mp-1205051,ReH(CO)4,3.1016,"['C', 'H', 'O', 'Re']"
mp-706285,Na2H4PtC4Br2(N2O)2,1.8776,"['Br', 'C', 'H', 'N', 'Na', 'O', 'Pt']"
mp-1080370,CeSe2,0.9447999999999992,"['Ce', 'Se']"
mp-2217646,Ba2SmMgSbO6,1.400599999999999,"['Ba', 'Mg', 'O', 'Sb', 'Sm']"
mp-754770,LiMnF3,3.515,"['F', 'Li', 'Mn']"
mp-2714340,Na3GaSi2SnSO12,2.3867000000000003,"['Ga', 'Na', 'O', 'S', 'Si', 'Sn']"
mp-21741,K2In2As3,1.000699999999999,"['As', 'In', 'K']"
mp-18779,Na2CrO4,2.8731,"['Cr', 'Na', 'O']"
mp-1097104,Be2CoAu,0.7319,"['Au', 'Be', 'Co']"
mp-760299,LiVOF2,1.3762,"['F', 'Li', 'O', 'V']"
mp-1227034,Ca4ZnCo(Si2O7)2,3.1546,"['Ca', 'Co', 'O', 'Si', 'Zn']"
mp-22192,Si3Ru2,0.551099999999999,"['Ru', 'Si']"
mp-6615,C2Se(SN)2,2.2605,"['C', 'N', 'S', 'Se']"
mp-757766,FeBi25O39,2.2279,"['Bi', 'Fe', 'O']"
mp-2714374,Na4Y2Si2SO12,3.6871,"['Na', 'O', 'S', 'Si', 'Y']"
mp-729075,Sn5C6S9(NO)2,1.4831,"['C', 'N', 'O', 'S', 'Sn']"
mp-1204363,SnH10C3Br3N,3.3584,"['Br', 'C', 'H', 'N', 'Sn']"
mp-676867,Ca2HoF7,3.251299999999999,"['Ca', 'F', 'Ho']"
mp-557321,As4S3,2.1607,"['As', 'S']"
mp-1233138,CaY5(MoO6)2,1.838799999999999,"['Ca', 'Mo', 'O', 'Y']"
mp-1204609,Na2Al2Si3O14,1.465799999999999,"['Al', 'Na', 'O', 'Si']"
mp-1274949,Li2Fe3TeO8,1.388599999999999,"['Fe', 'Li', 'O', 'Te']"
mp-1222011,MgCdTe2,2.1678,"['Cd', 'Mg', 'Te']"
mp-680756,Na4TiP2O9,2.8528,"['Na', 'O', 'P', 'Ti']"
mp-2714166,NaMg2Sn2PS5O24,1.4912,"['Mg', 'Na', 'O', 'P', 'S', 'Sn']"
mp-1218783,Sr3Ga3B4HO14,3.434199999999999,"['B', 'Ga', 'H', 'O', 'Sr']"
mp-780874,KLi2Mn2O4,1.117999999999999,"['K', 'Li', 'Mn', 'O']"
mp-753731,Ba2CaI6,3.7972,"['Ba', 'Ca', 'I']"
mp-24266,Ca2BHN2,3.002,"['B', 'Ca', 'H', 'N']"
mp-1177767,Li2VFeP2(HO5)2,1.758299999999999,"['Fe', 'H', 'Li', 'O', 'P', 'V']"
mp-755361,Na3VBAsO7,2.2697,"['As', 'B', 'Na', 'O', 'V']"
mp-720533,NaLi5Ti3Cr3(PO4)9,2.191,"['Cr', 'Li', 'Na', 'O', 'P', 'Ti']"
mp-756661,Te3WO12,1.6396000000000002,"['O', 'Te', 'W']"
mp-860792,H6C2SBr2,2.4037,"['Br', 'C', 'H', 'S']"
mp-24298,P2H4PbO4,3.879399999999999,"['H', 'O', 'P', 'Pb']"
mp-1209373,,3.2957,
mp-1331592,CaCr2O4,1.0166,"['Ca', 'Cr', 'O']"
mp-18742,Sr2CaWO6,3.3661,"['Ca', 'O', 'Sr', 'W']"
mp-780624,V6O5F19,2.0709,"['F', 'O', 'V']"
mp-766232,MgV3O8,1.8235,"['Mg', 'O', 'V']"
mp-759797,Mn2OF2,1.169599999999999,"['F', 'Mn', 'O']"
mp-1041695,YMo3F15,1.8009,"['F', 'Mo', 'Y']"
mp-1104369,NaV2O4,0.505,"['Na', 'O', 'V']"
mp-1244885,HfO2,3.4691,"['Hf', 'O']"
mp-1219479,Sb4Se3SI4,1.3967,"['I', 'S', 'Sb', 'Se']"
mp-1210219,NaCr(PS3)2,1.1478,"['Cr', 'Na', 'P', 'S']"
mp-777887,Li3VF5,2.5168,"['F', 'Li', 'V']"
mp-637256,KC2N3,4.3295,"['C', 'K', 'N']"
mp-850944,Li21(Co4O9)2,0.9658,"['Co', 'Li', 'O']"
mp-757745,Ba4In2O7,1.4717,"['Ba', 'In', 'O']"
mp-1179752,RbCu3SnSe4,1.2742,"['Cu', 'Rb', 'Se', 'Sn']"
mp-777664,Li2FeF4,3.2266,"['F', 'Fe', 'Li']"
mp-6250,BaTm2ZnO5,3.0578,"['Ba', 'O', 'Tm', 'Zn']"
mp-1034107,RbMg14SbO16,2.734300000000001,"['Mg', 'O', 'Rb', 'Sb']"
mp-1100882,Y7Ta3O18,2.9334,"['O', 'Ta', 'Y']"
mp-1227308,CaY2(GeO3)4,3.2152,"['Ca', 'Ge', 'O', 'Y']"
mp-753457,Li4Mn3OF11,1.4251,"['F', 'Li', 'Mn', 'O']"
mp-29543,P2SeO3,3.1407,"['O', 'P', 'Se']"
mp-706664,B10H13,3.41,"['B', 'H']"
mp-1334909,Tb6PbSe10,0.660099999999999,"['Pb', 'Se', 'Tb']"
mp-1520500,Sr2CeHfO6,2.331099999999999,"['Ce', 'Hf', 'O', 'Sr']"
mp-1211943,K3In(IO3)6,2.9139,"['I', 'In', 'K', 'O']"
mp-2714405,Na14La4Ta4Si11SO48,3.3588,"['La', 'Na', 'O', 'S', 'Si', 'Ta']"
mp-765692,LiCo2OF3,2.323,"['Co', 'F', 'Li', 'O']"
mp-13800,Cs2NaTlF6,3.6228,"['Cs', 'F', 'Na', 'Tl']"
mp-2713663,Na2ZrZnSi(SO6)2,3.0972,"['Na', 'O', 'S', 'Si', 'Zn', 'Zr']"
mp-6122,Ba2NdSbO6,3.7321,"['Ba', 'Nd', 'O', 'Sb']"
mp-776970,Li5SbS4,1.359099999999999,"['Li', 'S', 'Sb']"
mp-765590,LiFePO4,3.848499999999999,"['Fe', 'Li', 'O', 'P']"
mp-1200779,Na2NiP2(HO3)2,4.3873,"['H', 'Na', 'Ni', 'O', 'P']"
mp-1209263,RbAsO4,0.789899999999999,"['As', 'O', 'Rb']"
mp-1197635,NaFe2P2H5O11,2.5432,"['Fe', 'H', 'Na', 'O', 'P']"
mp-19475,LaCo(BO2)5,3.1157,"['B', 'Co', 'La', 'O']"
mp-1218191,SrLaCoO4,0.699399999999999,"['Co', 'La', 'O', 'Sr']"
mp-759174,Na6CoO4,0.7895999999999991,"['Co', 'Na', 'O']"
mp-1213347,CsHo(MoO4)2,3.540899999999999,"['Cs', 'Ho', 'Mo', 'O']"
mp-1044526,Ba2YCu2F11,0.8427,"['Ba', 'Cu', 'F', 'Y']"
mp-1188427,Dy2Te3,0.5488000000000001,"['Dy', 'Te']"
mp-29496,Pd(SeBr3)2,1.3249,"['Br', 'Pd', 'Se']"
mp-1290236,Mg2TaMnO6,1.3282,"['Mg', 'Mn', 'O', 'Ta']"
mp-561550,Ag3BO3,0.8717,"['Ag', 'B', 'O']"
mp-720328,KMg8Al17Si19O72,3.7898,"['Al', 'K', 'Mg', 'O', 'Si']"
mp-726702,CaClO,0.6506000000000001,"['Ca', 'Cl', 'O']"
mp-733590,TlCuHCO4,0.516,"['C', 'Cu', 'H', 'O', 'Tl']"
mp-1214033,Cd4AsPI3,1.4478,"['As', 'Cd', 'I', 'P']"
mp-1200151,Ga4HCl6,3.3938,"['Cl', 'Ga', 'H']"
mp-1029375,BaCN2,2.8508,"['Ba', 'C', 'N']"
mp-558336,Ho2O3,4.0575,"['Ho', 'O']"
mp-772376,Ni(IO3)2,2.868,"['I', 'Ni', 'O']"
mp-625583,H7BrO3,3.8949,"['Br', 'H', 'O']"
mp-2713112,Na3Ti2SiGe2P5O24,2.530299999999999,"['Ge', 'Na', 'O', 'P', 'Si', 'Ti']"
mp-1198443,Na2Al3P3(HO7)2,4.9664,"['Al', 'H', 'Na', 'O', 'P']"
mp-778032,LiV2(SiO4)2,1.154499999999999,"['Li', 'O', 'Si', 'V']"
mp-645555,KUVO6,2.0137,"['K', 'O', 'U', 'V']"
