model,split,fold,ckpt,test_loss,test_mae,test_mre,test_r2
alignn,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=04-val_mre=0.3611.ckpt,0.6406362652778625,0.6087947487831116,0.3611347377300262,0.3442765176296234
alignn,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=12-val_mre=0.2834.ckpt,0.758891761302948,0.6671718955039978,0.2834018468856811,0.1723467409610748
alignn,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=23-val_mre=0.2698.ckpt,0.5828949213027954,0.5798429250717163,0.2697837650775909,0.3798956871032715
alignn,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=18-val_mre=0.2556.ckpt,0.4401297271251678,0.5023406147956848,0.2556383907794952,0.2536440789699554
alignn,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=19-val_mre=0.3627.ckpt,0.3471528887748718,0.4292356073856354,0.3627004623413086,0.6205227971076965
alignn,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=18-val_mre=0.3642.ckpt,1.2245383262634275,0.8835803866386414,0.3642456233501434,-0.2747657001018524
alignn,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=34-val_mre=0.2772.ckpt,0.5884069204330444,0.5795954465866089,0.2772329747676849,0.3724919557571411
alignn,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=42-val_mre=0.3008.ckpt,0.6715325117111206,0.6330941915512085,0.3008445501327514,0.3224251568317413
alignn,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=18-val_mre=0.3748.ckpt,1.1267812252044678,0.7881584167480469,0.3747540712356567,-0.1776845008134842
alignn,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/alignn/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=10-val_mre=0.3120.ckpt,0.4970265328884125,0.5315032601356506,0.3120127618312835,0.5084725618362427
alignn_prop,chemsys,mf.chemsys.k0_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k0_outer-best-mre-epoch=13-val_mre=0.3067.ckpt,0.5646972060203552,0.5745159387588501,0.3067160546779632,0.4142401218414306
alignn_prop,chemsys,mf.chemsys.k1_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k1_outer-best-mre-epoch=37-val_mre=0.3244.ckpt,0.541519284248352,0.5526624917984009,0.3243726789951324,0.4203352630138397
alignn_prop,chemsys,mf.chemsys.k2_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k2_outer-best-mre-epoch=12-val_mre=0.3098.ckpt,0.6498851776123047,0.5795174837112427,0.3098385632038116,0.3268860876560211
alignn_prop,chemsys,mf.chemsys.k3_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k3_outer-best-mre-epoch=14-val_mre=0.2651.ckpt,0.5304262638092041,0.5623070597648621,0.2651205360889435,0.4344815611839294
alignn_prop,chemsys,mf.chemsys.k4_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k4_outer-best-mre-epoch=09-val_mre=0.2564.ckpt,0.5541198253631592,0.5538042783737183,0.2564170658588409,0.3882802426815033
alignn_prop,chemsys,mf.chemsys.k5_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k5_outer-best-mre-epoch=23-val_mre=0.2741.ckpt,0.5015965104103088,0.5303041934967041,0.2741332054138183,0.4048703610897064
alignn_prop,chemsys,mf.chemsys.k6_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k6_outer-best-mre-epoch=27-val_mre=0.2854.ckpt,0.6457622051239014,0.57352614402771,0.2854355871677398,0.3126513063907623
alignn_prop,chemsys,mf.chemsys.k7_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k7_outer-best-mre-epoch=30-val_mre=0.2962.ckpt,0.5697162747383118,0.5442426204681396,0.2962470650672912,0.4571103453636169
alignn_prop,chemsys,mf.chemsys.k8_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k8_outer-best-mre-epoch=10-val_mre=0.3527.ckpt,0.6786282062530518,0.5952490568161011,0.3526966571807861,0.2767888009548187
alignn_prop,chemsys,mf.chemsys.k9_outer,saved_models/split_json/alignn_prop/chemsys/mf.chemsys.k9_outer-best-mre-epoch=09-val_mre=0.3089.ckpt,0.6082444190979004,0.5804291367530823,0.3088757395744324,0.4831463098526001
alignn_prop,composition,mf.composition.k0_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k0_outer-best-mre-epoch=02-val_mre=0.2902.ckpt,0.6280419826507568,0.561286449432373,0.2901608049869537,0.3556694388389587
alignn_prop,composition,mf.composition.k1_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k1_outer-best-mre-epoch=33-val_mre=0.2979.ckpt,0.6396522521972656,0.5986788272857666,0.2978816330432892,0.2853230535984039
alignn_prop,composition,mf.composition.k2_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k2_outer-best-mre-epoch=04-val_mre=0.2285.ckpt,0.4859989881515503,0.5101221203804016,0.228545680642128,0.463740199804306
alignn_prop,composition,mf.composition.k3_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k3_outer-best-mre-epoch=41-val_mre=0.2622.ckpt,0.47906294465065,0.537938117980957,0.262151300907135,0.4841645956039428
alignn_prop,composition,mf.composition.k4_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k4_outer-best-mre-epoch=07-val_mre=0.3009.ckpt,0.760540783405304,0.6705145835876465,0.3008805215358734,0.2579289078712463
alignn_prop,composition,mf.composition.k5_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k5_outer-best-mre-epoch=26-val_mre=0.2705.ckpt,0.4842064380645752,0.5128925442695618,0.2704580128192901,0.5104464888572693
alignn_prop,composition,mf.composition.k6_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k6_outer-best-mre-epoch=10-val_mre=0.3594.ckpt,0.6795027256011963,0.5718449950218201,0.3593970239162445,0.4000106155872345
alignn_prop,composition,mf.composition.k7_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k7_outer-best-mre-epoch=32-val_mre=0.3380.ckpt,0.7147089838981628,0.594599723815918,0.3380192518234253,0.3566875755786896
alignn_prop,composition,mf.composition.k8_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k8_outer-best-mre-epoch=23-val_mre=0.2685.ckpt,0.5994623303413391,0.5575923919677734,0.2685173153877258,0.4229916930198669
alignn_prop,composition,mf.composition.k9_outer,saved_models/split_json/alignn_prop/composition/mf.composition.k9_outer-best-mre-epoch=47-val_mre=0.2333.ckpt,0.4644637107849121,0.5099483132362366,0.2332958728075027,0.5927563309669495
alignn_prop,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=02-val_mre=0.3601.ckpt,0.5982800722122192,0.5877376794815063,0.3600564002990722,0.3788304030895233
alignn_prop,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=45-val_mre=0.3086.ckpt,0.8500117063522339,0.7254878282546997,0.3085984289646148,0.0495323501527309
alignn_prop,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=25-val_mre=0.2698.ckpt,0.6520695686340332,0.6158251762390137,0.2697837948799133,0.3057893812656402
alignn_prop,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=06-val_mre=0.2997.ckpt,0.4966301023960113,0.5435320734977722,0.299714982509613,0.1409178078174591
alignn_prop,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=32-val_mre=0.3360.ckpt,0.3711845874786377,0.5045483708381653,0.3359612226486206,0.5942534804344177
alignn_prop,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=00-val_mre=0.3269.ckpt,0.9268195033073424,0.7434151768684387,0.3269335925579071,0.0229101758450269
alignn_prop,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=08-val_mre=0.3046.ckpt,0.6923767924308777,0.652711033821106,0.3045907020568847,0.2572144567966461
alignn_prop,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=24-val_mre=0.3500.ckpt,0.9742701053619384,0.7169891595840454,0.3499708175659179,-0.0198965035378932
alignn_prop,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=41-val_mre=0.3308.ckpt,0.719304084777832,0.6280009746551514,0.3308053612709045,0.2621925473213196
alignn_prop,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/alignn_prop/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=36-val_mre=0.2740.ckpt,0.5694173574447632,0.5148916840553284,0.2739931046962738,0.4286242425441742
cartnet,chemsys,mf.chemsys.k0_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k0_outer-best-mre-epoch=16-val_mre=0.3117.ckpt,0.6287586688995361,0.5865039229393005,0.3116891384124756,0.4325229525566101
cartnet,chemsys,mf.chemsys.k1_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k1_outer-best-mre-epoch=00-val_mre=0.3305.ckpt,0.6698762774467468,0.609770655632019,0.3305473029613495,0.390954315662384
cartnet,chemsys,mf.chemsys.k2_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k2_outer-best-mre-epoch=11-val_mre=0.3712.ckpt,1.3889381885528564,0.7122403383255005,0.3711707890033722,-0.3941187262535095
cartnet,chemsys,mf.chemsys.k3_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k3_outer-best-mre-epoch=12-val_mre=0.2904.ckpt,0.5008575916290283,0.5270074605941772,0.2904030680656433,0.4874838888645172
cartnet,chemsys,mf.chemsys.k4_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k4_outer-best-mre-epoch=03-val_mre=0.2782.ckpt,0.6787768602371216,0.6058191061019897,0.2782021164894104,0.3908194303512573
cartnet,chemsys,mf.chemsys.k5_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k5_outer-best-mre-epoch=04-val_mre=0.2482.ckpt,0.5582666397094727,0.5100414156913757,0.2482023388147354,0.4545127749443054
cartnet,chemsys,mf.chemsys.k6_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k6_outer-best-mre-epoch=09-val_mre=0.3089.ckpt,0.7146830558776855,0.5962091684341431,0.3089109659194946,0.2298898696899414
cartnet,chemsys,mf.chemsys.k7_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k7_outer-best-mre-epoch=04-val_mre=0.4263.ckpt,1.1558467149734497,0.7626646757125854,0.4263042211532593,-0.0690533444285392
cartnet,chemsys,mf.chemsys.k8_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k8_outer-best-mre-epoch=09-val_mre=0.3582.ckpt,0.8388104438781738,0.6352035403251648,0.3581879138946533,0.1180110350251197
cartnet,chemsys,mf.chemsys.k9_outer,saved_models/split_json/cartnet/chemsys/mf.chemsys.k9_outer-best-mre-epoch=03-val_mre=0.3274.ckpt,0.7179928421974182,0.6254003047943115,0.327380359172821,0.4136958420276642
cartnet,composition,mf.composition.k0_outer,saved_models/split_json/cartnet/composition/mf.composition.k0_outer-best-mre-epoch=00-val_mre=0.3297.ckpt,0.8387048840522766,0.6490136384963989,0.3296900987625122,0.1791333705186844
cartnet,composition,mf.composition.k1_outer,saved_models/split_json/cartnet/composition/mf.composition.k1_outer-best-mre-epoch=13-val_mre=0.3437.ckpt,2.055713653564453,0.7157976031303406,0.3436766862869262,-1.111366629600525
cartnet,composition,mf.composition.k2_outer,saved_models/split_json/cartnet/composition/mf.composition.k2_outer-best-mre-epoch=00-val_mre=0.2946.ckpt,2.211960554122925,0.6876919865608215,0.2945919334888458,-1.568638801574707
cartnet,composition,mf.composition.k3_outer,saved_models/split_json/cartnet/composition/mf.composition.k3_outer-best-mre-epoch=67-val_mre=0.2935.ckpt,0.6621811389923096,0.5849784016609192,0.2934639751911163,0.3302759826183319
cartnet,composition,mf.composition.k4_outer,saved_models/split_json/cartnet/composition/mf.composition.k4_outer-best-mre-epoch=23-val_mre=0.3206.ckpt,0.6136280298233032,0.5568787455558777,0.3205987513065338,0.4064458310604095
cartnet,composition,mf.composition.k5_outer,saved_models/split_json/cartnet/composition/mf.composition.k5_outer-best-mre-epoch=03-val_mre=0.3071.ckpt,0.6622468829154968,0.6086498498916626,0.3071293830871582,0.3576477468013763
cartnet,composition,mf.composition.k6_outer,saved_models/split_json/cartnet/composition/mf.composition.k6_outer-best-mre-epoch=12-val_mre=0.3734.ckpt,0.6647539138793945,0.5596922039985657,0.3733740150928497,0.4311670958995819
cartnet,composition,mf.composition.k7_outer,saved_models/split_json/cartnet/composition/mf.composition.k7_outer-best-mre-epoch=03-val_mre=0.3795.ckpt,0.8164986968040466,0.6525627374649048,0.3795342147350311,0.2803716659545898
cartnet,composition,mf.composition.k8_outer,saved_models/split_json/cartnet/composition/mf.composition.k8_outer-best-mre-epoch=09-val_mre=0.2817.ckpt,0.6347821950912476,0.5737853050231934,0.2816758155822754,0.4357140660285949
cartnet,composition,mf.composition.k9_outer,saved_models/split_json/cartnet/composition/mf.composition.k9_outer-best-mre-epoch=04-val_mre=0.2854.ckpt,0.6134828925132751,0.6117532253265381,0.2854438126087188,0.47962686419487
cartnet,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=00-val_mre=0.3698.ckpt,0.9084204435348512,0.6167002320289612,0.3698188662528991,0.1242896318435669
cartnet,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=00-val_mre=0.3215.ckpt,2.682473659515381,0.7387953996658325,0.3215226829051971,-1.9713207483291624
cartnet,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=05-val_mre=0.2835.ckpt,0.703468918800354,0.620069682598114,0.2834751009941101,0.2981374561786651
cartnet,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=06-val_mre=0.3224.ckpt,0.6512446403503418,0.6206061244010925,0.3223963975906372,-0.1054345220327377
cartnet,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=09-val_mre=0.4528.ckpt,0.4341028332710266,0.582981526851654,0.4528236091136932,0.5254768133163452
cartnet,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=00-val_mre=0.3559.ckpt,1.0735424757003784,0.8396743535995483,0.3558903336524963,-0.0569626614451408
cartnet,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=04-val_mre=0.2863.ckpt,0.6081180572509766,0.5757372379302979,0.2863454520702362,0.3698249459266662
cartnet,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=00-val_mre=0.3614.ckpt,2.5676517486572266,0.7804545164108276,0.3613891899585724,-1.0986955165863037
cartnet,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=00-val_mre=0.3979.ckpt,1.2313355207443235,0.7568534016609192,0.3978777825832367,-0.2883917093276977
cartnet,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/cartnet/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=01-val_mre=0.2997.ckpt,0.5269720554351807,0.5580135583877563,0.299737811088562,0.5178312659263611
cartnet_prop,chemsys,mf.chemsys.k0_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k0_outer-best-mre-epoch=09-val_mre=0.2895.ckpt,0.5627180337905884,0.572288453578949,0.2895470857620239,0.4833462536334991
cartnet_prop,chemsys,mf.chemsys.k1_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k1_outer-best-mre-epoch=25-val_mre=0.3942.ckpt,5.337263584136963,0.7753363847732544,0.3942401707172394,-3.419609546661377
cartnet_prop,chemsys,mf.chemsys.k2_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k2_outer-best-mre-epoch=17-val_mre=0.3449.ckpt,0.846110463142395,0.6604379415512085,0.344897985458374,0.1629836559295654
cartnet_prop,chemsys,mf.chemsys.k3_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k3_outer-best-mre-epoch=20-val_mre=0.2964.ckpt,0.538469135761261,0.5619608163833618,0.296363890171051,0.4472320973873138
cartnet_prop,chemsys,mf.chemsys.k4_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k4_outer-best-mre-epoch=21-val_mre=0.2677.ckpt,0.7537392973899841,0.6219169497489929,0.2676578462123871,0.3306223452091217
cartnet_prop,chemsys,mf.chemsys.k5_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k5_outer-best-mre-epoch=19-val_mre=0.2654.ckpt,0.9797602295875548,0.5674521923065186,0.265387624502182,0.0403031855821609
cartnet_prop,chemsys,mf.chemsys.k6_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k6_outer-best-mre-epoch=07-val_mre=0.3155.ckpt,0.8048807382583618,0.6351311206817627,0.3155103325843811,0.1718418002128601
cartnet_prop,chemsys,mf.chemsys.k7_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k7_outer-best-mre-epoch=17-val_mre=0.3392.ckpt,0.6456543207168579,0.591371476650238,0.3391540646553039,0.4125212132930755
cartnet_prop,chemsys,mf.chemsys.k8_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k8_outer-best-mre-epoch=08-val_mre=0.3346.ckpt,0.7189742922782898,0.6065596342086792,0.3346404135227203,0.2306521385908126
cartnet_prop,chemsys,mf.chemsys.k9_outer,saved_models/split_json/cartnet_prop/chemsys/mf.chemsys.k9_outer-best-mre-epoch=07-val_mre=0.3097.ckpt,0.6350246071815491,0.5841515064239502,0.3097216784954071,0.479236751794815
cartnet_prop,composition,mf.composition.k0_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k0_outer-best-mre-epoch=00-val_mre=0.3234.ckpt,0.7747682929039001,0.6460661292076111,0.3234130442142486,0.2684063017368316
cartnet_prop,composition,mf.composition.k1_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k1_outer-best-mre-epoch=13-val_mre=0.3323.ckpt,2.414157152175904,0.6810213923454285,0.3323102295398712,-1.7378844022750854
cartnet_prop,composition,mf.composition.k2_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k2_outer-best-mre-epoch=13-val_mre=0.2481.ckpt,0.5901002883911133,0.556784451007843,0.2480971366167068,0.3467833995819092
cartnet_prop,composition,mf.composition.k3_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k3_outer-best-mre-epoch=21-val_mre=0.2847.ckpt,1.0178165435791016,0.603895902633667,0.2846860885620117,-0.0120832677930593
cartnet_prop,composition,mf.composition.k4_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k4_outer-best-mre-epoch=12-val_mre=0.3246.ckpt,0.6406223177909851,0.5724639296531677,0.3246409296989441,0.3725985288619995
cartnet_prop,composition,mf.composition.k5_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k5_outer-best-mre-epoch=00-val_mre=0.3075.ckpt,0.8250361084938049,0.6672449707984924,0.3074680864810943,0.1925573348999023
cartnet_prop,composition,mf.composition.k6_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k6_outer-best-mre-epoch=06-val_mre=0.4042.ckpt,0.871354341506958,0.6330206990242004,0.404218465089798,0.2417289614677429
cartnet_prop,composition,mf.composition.k7_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k7_outer-best-mre-epoch=09-val_mre=0.3596.ckpt,0.8723074197769165,0.607483983039856,0.3595867455005646,0.2136867195367813
cartnet_prop,composition,mf.composition.k8_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k8_outer-best-mre-epoch=12-val_mre=0.2616.ckpt,0.4932854473590851,0.5283011198043823,0.2616407573223114,0.5592663288116455
cartnet_prop,composition,mf.composition.k9_outer,saved_models/split_json/cartnet_prop/composition/mf.composition.k9_outer-best-mre-epoch=23-val_mre=0.2674.ckpt,0.6191712617874146,0.5939662456512451,0.267371267080307,0.4725463390350342
cartnet_prop,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=00-val_mre=0.3194.ckpt,0.945700228214264,0.5980060696601868,0.3193950951099396,0.0710685402154922
cartnet_prop,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=11-val_mre=0.3040.ckpt,0.755973756313324,0.6447039842605591,0.3039712011814117,0.2196657657623291
cartnet_prop,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=06-val_mre=0.2934.ckpt,1.380636215209961,0.6944671869277954,0.2933767735958099,-0.3976112902164459
cartnet_prop,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=04-val_mre=0.3035.ckpt,0.7498316168785095,0.6246797442436218,0.303478479385376,-0.2712672352790832
cartnet_prop,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=11-val_mre=0.4145.ckpt,0.4874828457832336,0.5820274353027344,0.4144656062126159,0.4671264886856079
cartnet_prop,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=00-val_mre=0.3855.ckpt,1.6795555353164673,0.9437057971954346,0.385528028011322,-0.7065408825874329
cartnet_prop,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=02-val_mre=0.2905.ckpt,0.6382268667221069,0.6083699464797974,0.2904866933822632,0.3385366201400757
cartnet_prop,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=00-val_mre=0.3475.ckpt,1.093064546585083,0.7303526997566223,0.3474973440170288,-0.040776077657938
cartnet_prop,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=12-val_mre=0.3702.ckpt,1.0317775011062622,0.6982288956642151,0.3702474534511566,-0.0795867443084716
cartnet_prop,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/cartnet_prop/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=16-val_mre=0.3137.ckpt,0.5432702898979187,0.5446807146072388,0.3137158155441284,0.5135102272033691
cgcnn,chemsys,mf.chemsys.k0_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k0_outer-best-mre-epoch=08-val_mre=0.2792.ckpt,0.5330951809883118,0.5473798513412476,0.2791557013988495,0.4851665496826172
cgcnn,chemsys,mf.chemsys.k1_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k1_outer-best-mre-epoch=00-val_mre=0.2754.ckpt,0.5137235522270203,0.5430780649185181,0.2754011154174804,0.5233531594276428
cgcnn,chemsys,mf.chemsys.k2_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k2_outer-best-mre-epoch=49-val_mre=0.3036.ckpt,0.7343001961708069,0.6433841586112976,0.3043520748615265,0.298157274723053
cgcnn,chemsys,mf.chemsys.k3_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k3_outer-best-mre-epoch=48-val_mre=0.2462.ckpt,0.4749317467212677,0.5322498679161072,0.2456928044557571,0.4898894131183624
cgcnn,chemsys,mf.chemsys.k4_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k4_outer-best-mre-epoch=10-val_mre=0.2666.ckpt,0.9933692812919616,0.6085814833641052,0.2666660845279693,0.0532550141215324
cgcnn,chemsys,mf.chemsys.k5_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k5_outer-best-mre-epoch=38-val_mre=0.2508.ckpt,0.4698705971240997,0.4966214299201965,0.2504691779613495,0.5439241528511047
cgcnn,chemsys,mf.chemsys.k6_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k6_outer-best-mre-epoch=45-val_mre=0.2376.ckpt,0.5932655334472656,0.5282202959060669,0.237621396780014,0.3704622387886047
cgcnn,chemsys,mf.chemsys.k7_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k7_outer-best-mre-epoch=44-val_mre=0.3170.ckpt,0.6494885087013245,0.6001799702644348,0.3169589340686798,0.4001216888427734
cgcnn,chemsys,mf.chemsys.k8_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k8_outer-best-mre-epoch=00-val_mre=0.3167.ckpt,0.5593505501747131,0.5524036288261414,0.3167772889137268,0.4245781898498535
cgcnn,chemsys,mf.chemsys.k9_outer,saved_models/split_json/cgcnn/chemsys/mf.chemsys.k9_outer-best-mre-epoch=07-val_mre=0.2593.ckpt,0.5799782276153564,0.566987156867981,0.2592520117759704,0.5234565734863281
cgcnn,composition,mf.composition.k0_outer,saved_models/split_json/cgcnn/composition/mf.composition.k0_outer-best-mre-epoch=20-val_mre=0.2880.ckpt,0.6249496936798096,0.5931612849235535,0.2866221368312835,0.3812958300113678
cgcnn,composition,mf.composition.k1_outer,saved_models/split_json/cgcnn/composition/mf.composition.k1_outer-best-mre-epoch=30-val_mre=0.2854.ckpt,0.6206105351448059,0.5613998770713806,0.285253643989563,0.3119823038578033
cgcnn,composition,mf.composition.k2_outer,saved_models/split_json/cgcnn/composition/mf.composition.k2_outer-best-mre-epoch=28-val_mre=0.2356.ckpt,0.5540221929550171,0.5685931444168091,0.2355920821428299,0.3784362375736236
